Symbol,Date,EnTime,Bprice,ExTime,Sprice,Option,p/l,Strike
NIFTY,21/11/22,10:50:00,81.25,10:55:00,81.9,Buy Call,32.5,18200
NIFTY,21/11/22,10:55:00,93.6,11:00:00,94,Buy Put,20,18200
NIFTY,21/11/22,11:00:00,81.2,11:35:00,87.65,Buy Call,322.5,18200
NIFTY,21/11/22,11:35:00,84.05,12:15:00,92.95,Buy Put,445,18200
NIFTY,21/11/22,12:15:00,81.35,12:20:00,82.95,Buy Call,80,18200
NIFTY,21/11/22,12:20:00,90.35,12:50:00,100.3,Buy Put,497.5,18200
NIFTY,21/11/22,12:50:00,76.15,13:10:00,80.75,Buy Call,230,18200
NIFTY,21/11/22,13:10:00,92.75,13:25:00,104.35,Buy Put,580,18200
NIFTY,21/11/22,13:25:00,73.05,14:05:00,82.1,Buy Call,452.5,18200
NIFTY,21/11/22,14:05:00,89.4,14:35:00,105,Buy Put,780,18200
NIFTY,21/11/22,14:35:00,72.05,15:15:00,86.55,Buy Call,725,18200
NIFTY,21/11/22,15:15:00,78.55,15:25:00,85.35,Buy Put,340,18200
NIFTY,21/11/22,15:25:00,79.4,15:30:00,76.05,Sell Put,-167.5,18200
NIFTY,22/11/22,9:20:00,77.85,9:30:00,84.15,Buy Put,315,18200
NIFTY,22/11/22,9:30:00,64.5,10:30:00,99,Buy Call,1725,18200
NIFTY,22/11/22,10:30:00,54,10:40:00,57.05,Buy Put,152.5,18200
NIFTY,22/11/22,10:40:00,93.5,10:50:00,99,Buy Call,275,18200
NIFTY,22/11/22,10:50:00,53,11:10:00,56.85,Buy Put,192.5,18200
NIFTY,22/11/22,11:10:00,91.35,11:15:00,94.85,Buy Call,175,18200
NIFTY,22/11/22,11:15:00,54.15,11:30:00,55.8,Buy Put,82.5,18200
NIFTY,22/11/22,11:30:00,91.65,12:00:00,99.9,Buy Call,412.5,18200
NIFTY,22/11/22,12:00:00,48.85,13:15:00,53.45,Buy Put,230,18200
NIFTY,22/11/22,13:15:00,86.65,13:30:00,92.45,Buy Call,290,18200
NIFTY,22/11/22,13:30:00,49.55,13:40:00,51.1,Buy Put,77.5,18200
NIFTY,22/11/22,13:40:00,90,13:50:00,91.75,Buy Call,87.5,18200
NIFTY,22/11/22,13:50:00,49.5,14:00:00,44.85,Buy Put,-232.5,18200
NIFTY,22/11/22,14:00:00,96.65,14:10:00,93.3,Buy Call,-167.5,18200
NIFTY,22/11/22,14:10:00,46.95,14:25:00,49.05,Buy Put,105,18200
NIFTY,22/11/22,14:25:00,91,14:30:00,93.55,Buy Call,127.5,18200
NIFTY,22/11/22,14:30:00,46.05,14:45:00,50.35,Buy Put,215,18200
NIFTY,22/11/22,14:45:00,88.1,15:30:00,118.5,Sell Put,1520,18200
NIFTY,23/11/22,9:20:00,36.35,9:25:00,37.05,Buy Put,35,18300
NIFTY,23/11/22,9:25:00,66.75,9:35:00,69.9,Buy Call,157.5,18300
NIFTY,23/11/22,9:35:00,33.9,10:35:00,58,Buy Put,1205,18300
NIFTY,23/11/22,10:35:00,51.25,10:40:00,52.5,Buy Call,62.5,18300
NIFTY,23/11/22,10:40:00,54.15,10:45:00,58.3,Buy Put,207.5,18300
NIFTY,23/11/22,10:45:00,49.2,11:00:00,52.25,Buy Call,152.5,18300
NIFTY,23/11/22,11:00:00,52.95,11:20:00,54.15,Buy Put,60,18300
NIFTY,23/11/22,11:20:00,50.3,12:05:00,49.85,Buy Call,-22.5,18300
NIFTY,23/11/22,12:05:00,47.45,12:10:00,48.1,Buy Put,32.5,18300
NIFTY,23/11/22,12:10:00,49.35,12:15:00,49.8,Buy Call,22.5,18300
NIFTY,23/11/22,12:15:00,46.1,12:45:00,51.1,Buy Put,250,18300
NIFTY,23/11/22,12:45:00,45.15,12:50:00,45.85,Buy Call,35,18300
NIFTY,23/11/22,12:50:00,48.9,12:55:00,49.3,Buy Put,20,18300
NIFTY,23/11/22,12:55:00,44.45,13:25:00,50.7,Buy Call,312.5,18300
NIFTY,23/11/22,13:25:00,42.4,13:35:00,47.35,Buy Put,247.5,18300
NIFTY,23/11/22,13:35:00,46.85,14:15:00,51.6,Buy Call,237.5,18300
NIFTY,23/11/22,14:15:00,40.15,14:25:00,43.6,Buy Put,172.5,18300
NIFTY,23/11/22,14:25:00,46.2,15:00:00,66,Buy Call,990,18300
NIFTY,23/11/22,15:00:00,27.2,15:30:00,58.55,Sell Call,1567.5,18300
NIFTY,24/11/22,10:05:00,7.6,10:55:00,10.2,Buy Call,130,18400
NIFTY,24/11/22,10:55:00,46,11:05:00,51.15,Buy Put,257.5,18400
NIFTY,24/11/22,11:05:00,7.3,11:10:00,8.95,Buy Call,82.5,18400
NIFTY,24/11/22,11:10:00,46.15,11:35:00,49.85,Buy Put,185,18400
NIFTY,24/11/22,11:35:00,6.95,11:50:00,9.15,Buy Call,110,18400
NIFTY,24/11/22,11:50:00,44.2,12:00:00,46.35,Buy Put,107.5,18400
NIFTY,24/11/22,12:00:00,7.75,12:20:00,12.1,Buy Call,217.5,18400
NIFTY,24/11/22,12:20:00,32.85,12:25:00,37.35,Buy Put,225,18400
NIFTY,24/11/22,12:25:00,8.85,12:40:00,10.75,Buy Call,95,18400
NIFTY,24/11/22,12:40:00,33.45,12:45:00,34.35,Buy Put,45,18400
NIFTY,24/11/22,12:45:00,9.75,13:05:00,12.8,Buy Call,152.5,18400
NIFTY,24/11/22,13:05:00,29.1,13:35:00,36.8,Buy Put,385,18400
NIFTY,24/11/22,13:35:00,6.9,14:30:00,13.25,Buy Call,317.5,18400
NIFTY,24/11/22,14:30:00,18.6,14:35:00,18.6,Buy Put,0,18400
NIFTY,24/11/22,14:35:00,12.65,14:40:00,13.6,Buy Call,47.5,18400
NIFTY,24/11/22,14:40:00,17.4,14:50:00,20.35,Buy Put,147.5,18400
NIFTY,24/11/22,14:50:00,9.1,15:30:00,84,Sell Put,3745,18400
NIFTY,25/11/22,9:20:00,154.3,9:25:00,160.65,Buy Put,317.5,18600
NIFTY,25/11/22,9:25:00,54.15,9:30:00,57.4,Buy Call,162.5,18600
NIFTY,25/11/22,9:30:00,145.25,9:45:00,165.35,Buy Put,1005,18600
NIFTY,25/11/22,9:45:00,49.45,9:55:00,57.7,Buy Call,412.5,18600
NIFTY,25/11/22,9:55:00,150.8,10:05:00,163.1,Buy Put,615,18600
NIFTY,25/11/22,10:05:00,49.5,10:15:00,53.85,Buy Call,217.5,18600
NIFTY,25/11/22,10:15:00,154,10:20:00,160,Buy Put,300,18600
NIFTY,25/11/22,10:20:00,51.4,10:50:00,56.45,Buy Call,252.5,18600
NIFTY,25/11/22,10:50:00,146.1,11:25:00,160,Buy Put,695,18600
NIFTY,25/11/22,11:25:00,49.15,11:40:00,52.55,Buy Call,170,18600
NIFTY,25/11/22,11:40:00,151.65,12:00:00,167,Buy Put,767.5,18600
NIFTY,25/11/22,12:00:00,46.35,13:00:00,55.8,Buy Call,472.5,18600
NIFTY,25/11/22,13:00:00,141.15,13:10:00,147.95,Buy Put,340,18600
NIFTY,25/11/22,13:10:00,51.5,13:20:00,54.5,Buy Call,150,18600
NIFTY,25/11/22,13:20:00,143,13:30:00,144.95,Buy Put,97.5,18600
NIFTY,25/11/22,13:30:00,53.8,13:40:00,56.7,Buy Call,145,18600
NIFTY,25/11/22,13:40:00,141.15,13:45:00,143.35,Buy Put,110,18600
NIFTY,25/11/22,13:45:00,54.45,14:10:00,61.9,Buy Call,372.5,18600
NIFTY,25/11/22,14:10:00,130.25,14:25:00,144,Buy Put,687.5,18600
NIFTY,25/11/22,14:25:00,51.5,14:50:00,59.2,Buy Call,385,18600
NIFTY,25/11/22,14:50:00,132.7,15:25:00,126.8,Buy Put,-295,18600
NIFTY,25/11/22,15:25:00,56.7,15:30:00,53,Buy Call,-185,18600
NIFTY,25/11/22,15:30:00,120.95,15:30:00,120.95,Sell Call,0,18600
NIFTY,28/11/22,9:30:00,24.65,9:55:00,27.25,Buy Call,130,18700
NIFTY,28/11/22,9:55:00,173,10:05:00,175.95,Buy Put,147.5,18700
NIFTY,28/11/22,10:05:00,25.85,10:30:00,29.7,Buy Call,192.5,18700
NIFTY,28/11/22,10:30:00,160,10:45:00,167.8,Buy Put,390,18700
NIFTY,28/11/22,10:45:00,27.1,11:25:00,31.35,Buy Call,212.5,18700
NIFTY,28/11/22,11:25:00,156.1,11:30:00,156.7,Buy Put,30,18700
NIFTY,28/11/22,11:30:00,30.7,12:20:00,39.9,Buy Call,460,18700
NIFTY,28/11/22,12:20:00,139.35,12:25:00,140.45,Buy Put,55,18700
NIFTY,28/11/22,12:25:00,39.2,12:30:00,41.05,Buy Call,92.5,18700
NIFTY,28/11/22,12:30:00,134.65,12:45:00,146,Buy Put,567.5,18700
NIFTY,28/11/22,12:45:00,36.6,13:15:00,42.1,Buy Call,275,18700
NIFTY,28/11/22,13:15:00,133.7,13:35:00,137.9,Buy Put,210,18700
NIFTY,28/11/22,13:35:00,39.95,14:00:00,43.7,Buy Call,187.5,18700
NIFTY,28/11/22,14:00:00,129.95,14:20:00,141.75,Buy Put,590,18700
NIFTY,28/11/22,14:20:00,36,14:30:00,37.1,Buy Call,55,18700
NIFTY,28/11/22,14:30:00,136.8,14:35:00,139.85,Buy Put,152.5,18700
NIFTY,28/11/22,14:35:00,35.7,14:55:00,40.2,Buy Call,225,18700
NIFTY,28/11/22,14:55:00,131.35,15:30:00,154,Sell Call,1132.5,18700
NIFTY,29/11/22,10:15:00,14.55,11:20:00,16.1,Buy Call,77.5,18800
NIFTY,29/11/22,11:20:00,159,11:35:00,163.5,Buy Put,225,18800
NIFTY,29/11/22,11:35:00,14.85,11:45:00,15.65,Buy Call,40,18800
NIFTY,29/11/22,11:45:00,160,11:55:00,167.45,Buy Put,372.5,18800
NIFTY,29/11/22,11:55:00,14.1,12:20:00,17.05,Buy Call,147.5,18800
NIFTY,29/11/22,12:20:00,149,12:25:00,154,Buy Put,250,18800
NIFTY,29/11/22,12:25:00,15.9,12:45:00,17.2,Buy Call,65,18800
NIFTY,29/11/22,12:45:00,149.2,13:05:00,154.05,Buy Put,242.5,18800
NIFTY,29/11/22,13:05:00,15.6,13:10:00,15.65,Buy Call,2.5,18800
NIFTY,29/11/22,13:10:00,153.2,13:15:00,153.9,Buy Put,35,18800
NIFTY,29/11/22,13:15:00,15.55,13:20:00,15.7,Buy Call,7.5,18800
NIFTY,29/11/22,13:20:00,153.6,13:25:00,154.2,Buy Put,30,18800
NIFTY,29/11/22,13:25:00,15.25,13:55:00,16.1,Buy Call,42.5,18800
NIFTY,29/11/22,13:55:00,146.5,14:55:00,182.45,Buy Put,1797.5,18800
NIFTY,29/11/22,14:55:00,8.95,15:30:00,6.75,Sell Put,-110,18800
NIFTY,30/11/22,9:20:00,142.55,9:30:00,152,Buy Put,472.5,18800
NIFTY,30/11/22,9:30:00,8.65,9:40:00,7.55,Buy Call,-55,18800
NIFTY,30/11/22,9:40:00,164.05,11:05:00,168.9,Buy Put,242.5,18800
NIFTY,30/11/22,11:05:00,6.6,11:55:00,6.75,Buy Call,7.5,18800
NIFTY,30/11/22,11:55:00,157,12:05:00,158.35,Buy Put,67.5,18800
NIFTY,30/11/22,12:05:00,7,12:10:00,7.05,Buy Call,2.5,18800
NIFTY,30/11/22,12:10:00,157.55,12:20:00,160.35,Buy Put,140,18800
NIFTY,30/11/22,12:20:00,6.65,12:45:00,7.4,Buy Call,37.5,18800
NIFTY,30/11/22,12:45:00,151.05,12:55:00,159.9,Buy Put,442.5,18800
NIFTY,30/11/22,12:55:00,6.45,13:25:00,8.2,Buy Call,87.5,18800
NIFTY,30/11/22,13:25:00,136.45,13:30:00,143,Buy Put,327.5,18800
NIFTY,30/11/22,13:30:00,7.65,13:35:00,7.9,Buy Call,12.5,18800
NIFTY,30/11/22,13:35:00,139.85,13:55:00,142.5,Buy Put,132.5,18800
NIFTY,30/11/22,13:55:00,7.35,14:05:00,7.55,Buy Call,10,18800
NIFTY,30/11/22,14:05:00,140.15,14:10:00,145,Buy Put,242.5,18800
NIFTY,30/11/22,14:10:00,6.9,14:55:00,10.5,Buy Call,180,18800
NIFTY,30/11/22,14:55:00,112.65,15:00:00,119.9,Buy Put,362.5,18800
NIFTY,30/11/22,15:00:00,9.25,15:30:00,28.55,Sell Put,965,18800
NIFTY,01/12/22,9:20:00,4.2,9:25:00,4,Buy Call,-10,19000
NIFTY,01/12/22,9:25:00,135.1,9:30:00,145.75,Buy Put,532.5,19000
NIFTY,01/12/22,9:30:00,3.25,9:45:00,3.5,Buy Call,12.5,19000
NIFTY,01/12/22,9:45:00,137,10:10:00,164.5,Buy Put,1375,19000
NIFTY,01/12/22,10:10:00,2.8,11:20:00,2,Buy Call,-40,19000
NIFTY,01/12/22,11:20:00,158.7,11:35:00,160.8,Buy Put,105,19000
NIFTY,01/12/22,11:35:00,1.9,11:40:00,1.95,Buy Call,2.5,19000
NIFTY,01/12/22,11:40:00,157.6,12:00:00,171.55,Buy Put,697.5,19000
NIFTY,01/12/22,12:00:00,1.75,12:50:00,2.3,Buy Call,27.5,19000
NIFTY,01/12/22,12:50:00,142.3,13:05:00,146.6,Buy Put,215,19000
NIFTY,01/12/22,13:05:00,2,13:20:00,2.25,Buy Call,12.5,19000
NIFTY,01/12/22,13:20:00,137.5,14:20:00,167.25,Buy Put,1487.5,19000
NIFTY,01/12/22,14:20:00,0.65,14:35:00,0.9,Buy Call,12.5,19000
NIFTY,01/12/22,14:35:00,152.8,14:45:00,177.9,Buy Put,1255,19000
NIFTY,01/12/22,14:45:00,0.65,15:30:00,0.05,Sell Put,-30,19000
NIFTY,02/12/22,9:40:00,128.35,10:30:00,144.95,Buy Put,830,18800
NIFTY,02/12/22,10:30:00,77.85,10:35:00,80.1,Buy Call,112.5,18800
NIFTY,02/12/22,10:35:00,141,10:40:00,145.3,Buy Put,215,18800
NIFTY,02/12/22,10:40:00,77.25,10:45:00,80.15,Buy Call,145,18800
NIFTY,02/12/22,10:45:00,141.6,11:00:00,143.2,Buy Put,80,18800
NIFTY,02/12/22,11:00:00,77.5,11:10:00,81.3,Buy Call,190,18800
NIFTY,02/12/22,11:10:00,136.5,11:15:00,143.5,Buy Put,350,18800
NIFTY,02/12/22,11:15:00,76.65,11:20:00,79.25,Buy Call,130,18800
NIFTY,02/12/22,11:20:00,138.85,12:15:00,182.25,Buy Put,2170,18800
NIFTY,02/12/22,12:15:00,62,12:20:00,62.85,Buy Call,42.5,18800
NIFTY,02/12/22,12:20:00,178.4,12:25:00,181.8,Buy Put,170,18800
NIFTY,02/12/22,12:25:00,61.65,13:15:00,68.2,Buy Call,327.5,18800
NIFTY,02/12/22,13:15:00,162.55,13:35:00,168,Buy Put,272.5,18800
NIFTY,02/12/22,13:35:00,65.5,14:00:00,71.5,Buy Call,300,18800
NIFTY,02/12/22,14:00:00,152.75,14:05:00,155.1,Buy Put,117.5,18800
NIFTY,02/12/22,14:05:00,69.55,14:10:00,73.1,Buy Call,177.5,18800
NIFTY,02/12/22,14:10:00,147.95,14:20:00,153.55,Buy Put,280,18800
NIFTY,02/12/22,14:20:00,70.05,14:35:00,74.1,Buy Call,202.5,18800
NIFTY,02/12/22,14:35:00,143.05,14:55:00,159.6,Buy Put,827.5,18800
NIFTY,02/12/22,14:55:00,66.3,15:00:00,73.9,Buy Call,380,18800
NIFTY,02/12/22,15:00:00,143.3,15:05:00,156.4,Buy Put,655,18800
NIFTY,02/12/22,15:05:00,66.9,15:30:00,67,Buy Call,5,18800
NIFTY,02/12/22,15:30:00,143,15:30:00,143,Sell Call,0,18800
NIFTY,05/12/22,9:20:00,56.2,9:25:00,56.05,Buy Call,-7.5,18800
NIFTY,05/12/22,9:25:00,149,9:35:00,158.95,Buy Put,497.5,18800
NIFTY,05/12/22,9:35:00,50.05,9:40:00,51.5,Buy Call,72.5,18800
NIFTY,05/12/22,9:40:00,153.1,10:55:00,186.9,Buy Put,1690,18800
NIFTY,05/12/22,10:55:00,37.95,11:45:00,44.3,Buy Call,317.5,18800
NIFTY,05/12/22,11:45:00,164.35,11:55:00,168.05,Buy Put,185,18800
NIFTY,05/12/22,11:55:00,42.25,12:55:00,66.4,Buy Call,1207.5,18800
NIFTY,05/12/22,12:55:00,125.95,13:45:00,173.8,Buy Put,2392.5,18800
NIFTY,05/12/22,13:45:00,41.55,13:50:00,44.05,Buy Call,125,18800
NIFTY,05/12/22,13:50:00,163.7,14:05:00,174.5,Buy Put,540,18800
NIFTY,05/12/22,14:05:00,40.2,14:15:00,42.4,Buy Call,110,18800
NIFTY,05/12/22,14:15:00,166.05,14:20:00,167.55,Buy Put,75,18800
NIFTY,05/12/22,14:20:00,41.4,14:35:00,51.55,Buy Call,507.5,18800
NIFTY,05/12/22,14:35:00,142,14:45:00,159.75,Buy Put,887.5,18800
NIFTY,05/12/22,14:45:00,44.1,14:55:00,50.1,Buy Call,300,18800
NIFTY,05/12/22,14:55:00,147.75,15:00:00,154.6,Buy Put,342.5,18800
NIFTY,05/12/22,15:00:00,46.6,15:20:00,60.55,Buy Call,697.5,18800
NIFTY,05/12/22,15:20:00,129.8,15:25:00,142,Buy Put,610,18800
NIFTY,05/12/22,15:25:00,55.5,15:30:00,60,Sell Put,225,18800
NIFTY,06/12/22,9:20:00,118.75,9:25:00,146.8,Buy Put,1402.5,18700
NIFTY,06/12/22,9:25:00,49.2,9:30:00,58.1,Buy Call,445,18700
NIFTY,06/12/22,9:30:00,123.85,9:45:00,138.7,Buy Put,742.5,18700
NIFTY,06/12/22,9:45:00,51.5,10:15:00,67.55,Buy Call,802.5,18700
NIFTY,06/12/22,10:15:00,105.9,10:20:00,112.75,Buy Put,342.5,18700
NIFTY,06/12/22,10:20:00,62.45,10:55:00,68.25,Buy Call,290,18700
NIFTY,06/12/22,10:55:00,102.5,11:30:00,119.65,Buy Put,857.5,18700
NIFTY,06/12/22,11:30:00,57.55,11:35:00,60.9,Buy Call,167.5,18700
NIFTY,06/12/22,11:35:00,113,11:50:00,120.25,Buy Put,362.5,18700
NIFTY,06/12/22,11:50:00,57.85,11:55:00,57.55,Buy Call,-15,18700
NIFTY,06/12/22,11:55:00,120,12:05:00,119.35,Buy Put,-32.5,18700
NIFTY,06/12/22,12:05:00,58,12:15:00,57.7,Buy Call,-15,18700
NIFTY,06/12/22,12:15:00,120.15,12:25:00,120.5,Buy Put,17.5,18700
NIFTY,06/12/22,12:25:00,57.25,12:30:00,59.75,Buy Call,125,18700
NIFTY,06/12/22,12:30:00,113.7,12:50:00,128.6,Buy Put,745,18700
NIFTY,06/12/22,12:50:00,54.25,12:55:00,56.4,Buy Call,107.5,18700
NIFTY,06/12/22,12:55:00,123,13:00:00,124.6,Buy Put,80,18700
NIFTY,06/12/22,13:00:00,55.3,13:20:00,61.35,Buy Call,302.5,18700
NIFTY,06/12/22,13:20:00,110.6,13:25:00,113.2,Buy Put,130,18700
NIFTY,06/12/22,13:25:00,59.05,13:50:00,65.05,Buy Call,300,18700
NIFTY,06/12/22,13:50:00,101.9,14:10:00,113.4,Buy Put,575,18700
NIFTY,06/12/22,14:10:00,57.8,14:40:00,61.6,Buy Call,190,18700
NIFTY,06/12/22,14:40:00,105.95,14:45:00,107.7,Buy Put,87.5,18700
NIFTY,06/12/22,14:45:00,60.55,14:50:00,63.1,Buy Call,127.5,18700
NIFTY,06/12/22,14:50:00,103.2,15:30:00,84,Sell Call,-960,18700
NIFTY,07/12/22,9:20:00,104.6,9:35:00,108.25,Buy Put,182.5,18700
NIFTY,07/12/22,9:35:00,44.85,10:40:00,48.7,Buy Call,192.5,18700
NIFTY,07/12/22,10:40:00,86.55,11:25:00,137.8,Buy Put,2562.5,18700
NIFTY,07/12/22,11:25:00,26.2,11:30:00,28.5,Buy Call,115,18700
NIFTY,07/12/22,11:30:00,126.7,11:40:00,135.1,Buy Put,420,18700
NIFTY,07/12/22,11:40:00,26.6,12:20:00,29.35,Buy Call,137.5,18700
NIFTY,07/12/22,12:20:00,117.4,12:30:00,123.95,Buy Put,327.5,18700
NIFTY,07/12/22,12:30:00,27.35,12:40:00,28.15,Buy Call,40,18700
NIFTY,07/12/22,12:40:00,119.75,12:50:00,127.7,Buy Put,397.5,18700
NIFTY,07/12/22,12:50:00,26.25,13:10:00,28.3,Buy Call,102.5,18700
NIFTY,07/12/22,13:10:00,116.7,13:15:00,118.8,Buy Put,105,18700
NIFTY,07/12/22,13:15:00,27.7,13:35:00,29.55,Buy Call,92.5,18700
NIFTY,07/12/22,13:35:00,109.35,14:15:00,135,Buy Put,1282.5,18700
NIFTY,07/12/22,14:15:00,22.75,14:50:00,30.75,Buy Call,400,18700
NIFTY,07/12/22,14:50:00,100.05,14:55:00,119.75,Buy Put,985,18700
NIFTY,07/12/22,14:55:00,24.05,15:00:00,29.35,Buy Call,265,18700
NIFTY,07/12/22,15:00:00,100.9,15:25:00,135,Buy Put,1705,18700
NIFTY,07/12/22,15:25:00,17.8,15:30:00,16.4,Sell Put,-70,18700
NIFTY,08/12/22,9:20:00,142.65,9:25:00,143.55,Buy Put,45,18700
NIFTY,08/12/22,9:25:00,5.45,10:20:00,8.45,Buy Call,150,18700
NIFTY,08/12/22,10:20:00,90.2,11:10:00,113.5,Buy Put,1165,18700
NIFTY,08/12/22,11:10:00,4.75,11:25:00,5.05,Buy Call,15,18700
NIFTY,08/12/22,11:25:00,109.25,11:45:00,119.4,Buy Put,507.5,18700
NIFTY,08/12/22,11:45:00,3.75,11:50:00,4.25,Buy Call,25,18700
NIFTY,08/12/22,11:50:00,111.85,12:00:00,119,Buy Put,357.5,18700
NIFTY,08/12/22,12:00:00,3.6,12:10:00,3.35,Buy Call,-12.5,18700
NIFTY,08/12/22,12:10:00,113.2,12:15:00,113.9,Buy Put,35,18700
NIFTY,08/12/22,12:15:00,3.3,12:20:00,3.65,Buy Call,17.5,18700
NIFTY,08/12/22,12:20:00,107.45,12:55:00,125.7,Buy Put,912.5,18700
NIFTY,08/12/22,12:55:00,2.35,13:35:00,2.45,Buy Call,5,18700
NIFTY,08/12/22,13:35:00,94.4,13:55:00,111.05,Buy Put,832.5,18700
NIFTY,08/12/22,13:55:00,1.2,14:45:00,1.25,Buy Call,2.5,18700
NIFTY,08/12/22,14:45:00,90.35,15:00:00,100.15,Buy Put,490,18700
NIFTY,08/12/22,15:00:00,0.6,15:30:00,0.05,Sell Put,-27.5,18700
NIFTY,09/12/22,12:30:00,95.7,13:00:00,149.6,Buy Put,2695,18600
NIFTY,09/12/22,13:00:00,71,13:05:00,73.5,Buy Call,125,18600
NIFTY,09/12/22,13:05:00,142.4,13:15:00,145.55,Buy Put,157.5,18600
NIFTY,09/12/22,13:15:00,70.1,13:20:00,71.1,Buy Call,50,18600
NIFTY,09/12/22,13:20:00,143.35,13:25:00,143.3,Buy Put,-2.5,18600
NIFTY,09/12/22,13:25:00,70.6,13:35:00,70.3,Buy Call,-15,18600
NIFTY,09/12/22,13:35:00,139.95,13:50:00,150.8,Buy Put,542.5,18600
NIFTY,09/12/22,13:50:00,65.75,13:55:00,68.9,Buy Call,157.5,18600
NIFTY,09/12/22,13:55:00,142.15,14:40:00,173.85,Buy Put,1585,18600
NIFTY,09/12/22,14:40:00,53.05,15:20:00,61.2,Buy Call,407.5,18600
NIFTY,09/12/22,15:20:00,137.6,15:30:00,150.55,Sell Call,647.5,18600
NIFTY,12/12/22,9:40:00,39.05,10:55:00,68.6,Buy Call,1477.5,18600
NIFTY,12/12/22,10:55:00,113.4,11:10:00,126.4,Buy Put,650,18600
NIFTY,12/12/22,11:10:00,57.75,11:20:00,65.3,Buy Call,377.5,18600
NIFTY,12/12/22,11:20:00,115.8,11:55:00,127.4,Buy Put,580,18600
NIFTY,12/12/22,11:55:00,57,12:00:00,59.5,Buy Call,125,18600
NIFTY,12/12/22,12:00:00,123.55,12:05:00,129.5,Buy Put,297.5,18600
NIFTY,12/12/22,12:05:00,54.4,12:30:00,59.35,Buy Call,247.5,18600
NIFTY,12/12/22,12:30:00,119,12:40:00,123.4,Buy Put,220,18600
NIFTY,12/12/22,12:40:00,57.25,12:45:00,57.6,Buy Call,17.5,18600
NIFTY,12/12/22,12:45:00,122.45,13:55:00,155,Buy Put,1627.5,18600
NIFTY,12/12/22,13:55:00,38.4,14:15:00,41,Buy Call,130,18600
NIFTY,12/12/22,14:15:00,145,14:25:00,165.05,Buy Put,1002.5,18600
NIFTY,12/12/22,14:25:00,33.95,14:35:00,37.15,Buy Call,160,18600
NIFTY,12/12/22,14:35:00,154,14:45:00,154.35,Buy Put,17.5,18600
NIFTY,12/12/22,14:45:00,37.25,15:30:00,54,Sell Put,837.5,18600
NIFTY,13/12/22,11:15:00,28.65,12:05:00,37.25,Buy Call,430,18700
NIFTY,13/12/22,12:05:00,133.25,12:10:00,132.95,Buy Put,-15,18700
NIFTY,13/12/22,12:10:00,37.05,12:15:00,38.7,Buy Call,82.5,18700
NIFTY,13/12/22,12:15:00,129.95,12:35:00,134.05,Buy Put,205,18700
NIFTY,13/12/22,12:35:00,36,13:20:00,43.15,Buy Call,357.5,18700
NIFTY,13/12/22,13:20:00,120,13:55:00,128.7,Buy Put,435,18700
NIFTY,13/12/22,13:55:00,37.2,14:00:00,40.35,Buy Call,157.5,18700
NIFTY,13/12/22,14:00:00,121.95,14:25:00,145.1,Buy Put,1157.5,18700
NIFTY,13/12/22,14:25:00,31.1,15:10:00,43.85,Buy Call,637.5,18700
NIFTY,13/12/22,15:10:00,112.15,15:20:00,121.05,Buy Put,445,18700
NIFTY,13/12/22,15:20:00,41.9,15:30:00,46,Sell Put,205,18700
NIFTY,14/12/22,9:20:00,17.7,9:45:00,24.25,Buy Call,327.5,18800
NIFTY,14/12/22,9:45:00,113.4,10:25:00,131.8,Buy Put,920,18800
NIFTY,14/12/22,10:25:00,18.3,10:40:00,18.7,Buy Call,20,18800
NIFTY,14/12/22,10:40:00,127,10:45:00,130.55,Buy Put,177.5,18800
NIFTY,14/12/22,10:45:00,17.7,10:55:00,17.95,Buy Call,12.5,18800
NIFTY,14/12/22,10:55:00,125.15,11:00:00,129.7,Buy Put,227.5,18800
NIFTY,14/12/22,11:00:00,17.45,11:45:00,19.25,Buy Call,90,18800
NIFTY,14/12/22,11:45:00,116.55,12:05:00,120.15,Buy Put,180,18800
NIFTY,14/12/22,12:05:00,18.1,12:10:00,18.6,Buy Call,25,18800
NIFTY,14/12/22,12:10:00,117.05,12:15:00,117.2,Buy Put,7.5,18800
NIFTY,14/12/22,12:15:00,18.75,12:20:00,19.5,Buy Call,37.5,18800
NIFTY,14/12/22,12:20:00,115.15,13:00:00,132.95,Buy Put,890,18800
NIFTY,14/12/22,13:00:00,16.25,13:10:00,17.2,Buy Call,47.5,18800
NIFTY,14/12/22,13:10:00,128,14:50:00,149.75,Buy Put,1087.5,18800
NIFTY,14/12/22,14:50:00,12.5,15:05:00,14.8,Buy Call,115,18800
NIFTY,14/12/22,15:05:00,134.3,15:10:00,136.25,Buy Put,97.5,18800
NIFTY,14/12/22,15:10:00,14.2,15:30:00,11.25,Sell Put,-147.5,18800
NIFTY,15/12/22,9:45:00,38.35,10:15:00,49.1,Buy Put,537.5,18600
NIFTY,15/12/22,10:15:00,19.05,10:40:00,21.75,Buy Call,135,18600
NIFTY,15/12/22,10:40:00,36.65,11:15:00,35.2,Buy Put,-72.5,18600
NIFTY,15/12/22,11:15:00,20,11:25:00,17.95,Buy Call,-102.5,18600
NIFTY,15/12/22,11:25:00,37.65,13:00:00,76.3,Buy Put,1932.5,18600
NIFTY,15/12/22,13:00:00,5.9,13:10:00,6.95,Buy Call,52.5,18600
NIFTY,15/12/22,13:10:00,70,13:30:00,82.55,Buy Put,627.5,18600
